 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	RA_C4	DEC_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5
21	WASP-12b_00060_out.fits	21	0	56319.542081	2456319.542081	2456319.541502	2456319.538651	NaN	-1	-51.46012	-20.04	100	0	0	25	40	60	0.405595	0.719479	0.396995	0.30921	0.065204	0.000871	0.001818	0.001116	0.000967	0.000647	465.568507	395.651029	355.697952	319.873453	100.81744	3027629.717485	3957.353141	2398.579922	2018.363802	2399.079922	2078.136198	6.509098	29.672327	1227990.228893	2093.018152	586.707873	4666	1798.191446	1172.941839	20.400193	20.239455	20.560932	309.701595	0.992658	1874.489879	1903.647741	1874.989879	2192.852259	6.513394	29.660042	1266846.837724	2109.089339	600.660586	4833	1824.071392	1178.050567	20.378489	20.127322	20.629657	305.715072	0.99401	1813.02287	1795.761243	1813.52287	2300.738757	6.513898	29.64851	860385.655562	2003.893926	429.356886	3627	1613.281647	1175.871553	20.39727	20.207026	20.587514	308.135239	0.993824	2429.679802	2348.434603	2430.179802	1748.065397	6.508843	29.707605	715068.237789	1967.237081	363.488593	3270	1536.878186	1172.419349	20.117833	19.934016	20.30165	308.200254	0.993961	3001.769636	2156.459781	3002.269636	1940.040219	6.504153	29.687023	185328.986411	1823.944474	101.608897	1758	1266.374427	1171.963328	20.131869	19.968439	20.2953	308.045651	0.995438
22	WASP-12b_00061_out.fits	22	0	56319.54346	2456319.54346	2456319.542881	2456319.54003	NaN	-1	-51.957983	-20.03	100	0	0	25	40	60	0.403739	0.720792	0.394639	0.311089	0.064832	0.000874	0.001832	0.001118	0.000975	0.00065	462.156313	393.454669	352.970899	319.096221	99.672281	3033194.955953	3986.891932	2399.693776	2016.079369	2400.193776	2080.420631	6.509097	29.672332	1224617.646281	2104.847061	581.808374	4604	1825.20897	1201.040955	20.237101	20.796847	19.677356	340.471985	0.994933	1875.656405	1901.296191	1876.156405	2195.203809	6.513393	29.660042	1270521.116423	2124.766438	597.958013	4657	1852.979644	1206.404012	20.300656	20.784111	19.817202	338.552225	0.995778	1814.187908	1793.416889	1814.687908	2303.083111	6.513897	29.648511	858298.341468	2017.77808	425.368057	3576	1643.939348	1206.478419	20.27086	20.766792	19.774928	338.052286	0.995395	2430.800972	2346.116297	2431.300972	1750.383703	6.508843	29.707607	719701.574815	1982.155151	363.090434	3244	1562.677009	1196.602963	20.152223	20.682709	19.621737	340.91179	0.995521	3002.819503	2154.313743	3003.319503	1942.186257	6.504153	29.687037	184673.923247	1838.561241	100.444804	1774	1289.090678	1195.013284	19.909507	20.383235	19.43578	334.493248	0.994285
23	WASP-12b_00062_out.fits	23	0	56319.544839	2456319.544839	2456319.54426	2456319.541409	NaN	-1	-52.455808	-20	100	0	0	25	40	60	0.405352	0.721457	0.39649	0.308782	0.065023	0.000879	0.001842	0.001127	0.000975	0.000657	461.257586	391.776523	351.745378	316.858652	98.951205	3045479.397659	4022.404929	2400.86283	2014.809376	2401.36283	2081.690624	6.509098	29.672336	1234491.91139	2122.359265	581.660198	4765	1849.278372	1221.038213	20.352407	20.747688	19.957125	31.246982	0.992931	1876.85247	1900.047121	1877.35247	2196.452879	6.513394	29.660044	1276350.529852	2138.114662	596.951395	4748	1875.772819	1228.536242	20.403922	20.698353	20.109492	34.798506	0.99315	1815.374682	1792.181809	1815.874682	2304.318191	6.513898	29.648514	864669.040918	2037.661971	424.34371	3701	1669.682977	1228.975005	20.392683	20.796552	19.988815	31.735716	0.992142	2431.949185	2344.820645	2432.449185	1751.679355	6.508843	29.707607	718522.492619	1994.71853	360.212472	3352	1583.406805	1218.489338	20.191521	20.556362	19.826681	32.744059	0.992418	3003.976729	2153.019751	3004.476729	1943.480249	6.504153	29.687048	185937.334269	1864.735579	99.71244	1826	1313.283469	1218.994759	19.793898	20.428769	19.159028	27.636207	0.987346
24	WASP-12b_00063_out.fits	24	0	56319.546218	2456319.546218	2456319.545639	2456319.542788	NaN	-1	-52.95367	-19.99	100	0	0	25	40	60	0.404996	0.720142	0.39588	0.310156	0.064973	0.00088	0.001842	0.001129	0.000978	0.000657	460.257278	390.987272	350.693681	317.254037	98.95284	3052052.415556	4037.889789	2398.354274	2016.545924	2398.854274	2079.954076	6.509097	29.672337	1236067.52961	2130.295517	580.232893	4955	1860.413143	1230.730245	20.398149	20.16306	20.633239	79.414387	0.999389	1874.229748	1901.831592	1874.729748	2194.668408	6.513394	29.660051	1277749.98285	2149.524296	594.433841	5010	1891.561832	1241.307388	20.41306	20.110146	20.715975	73.278071	0.998736	1812.785626	1793.941403	1813.285626	2302.558597	6.513898	29.648518	865579.900869	2047.927379	422.661423	3854	1680.727504	1240.676715	20.39461	20.077953	20.711267	74.846033	0.998707	2429.414274	2346.585633	2429.914274	1749.914367	6.508843	29.707613	722519.63154	2000.820022	361.111756	3501	1597.359001	1228.914517	20.326385	20.048735	20.604035	68.769559	0.998629	3001.374087	2154.704849	3001.874087	1941.795151	6.504154	29.687041	186202.900297	1867.300709	99.717683	1852	1325.142421	1230.430875	19.912154	19.838286	19.986023	286.564161	0.999922
25	WASP-12b_00064_out.fits	25	0	56319.547597	2456319.547597	2456319.547019	2456319.544167	NaN	-1	-53.451537	-20.01	100	0	0	25	40	60	0.405331	0.71783	0.397052	0.309503	0.065611	0.000885	0.001848	0.001139	0.000985	0.000664	457.933849	388.479274	348.543904	314.305352	98.79441	3043117.872922	4055.28885	2402.598741	2014.091685	2403.098741	2082.408315	6.509098	29.672338	1233468.768279	2133.861993	578.04524	5270	1875.668196	1246.988905	19.712957	19.765172	19.660743	43.258379	0.992398	1878.559006	1899.287952	1879.059006	2197.212048	6.513394	29.660044	1271628.107562	2150.109862	591.424713	5269	1902.759042	1254.96072	19.789818	19.798343	19.781294	44.734145	0.991382	1817.121519	1791.425226	1817.621519	2305.074774	6.513897	29.648515	864875.039333	2057.148531	420.424207	4031	1694.624554	1254.036149	19.789414	19.744039	19.83479	46.442849	0.991703	2433.741046	2344.122508	2434.241046	1752.377492	6.508843	29.707611	719245.526026	2012.251817	357.43316	3641	1613.820173	1247.418988	19.558857	19.562991	19.554724	44.886612	0.988597	3005.666753	2152.377277	3006.166753	1944.122723	6.504154	29.687052	187369.2	1881.854877	99.566232	1921	1347.601833	1252.2	19.009104	18.713055	19.305152	52.460795	0.985375
26	WASP-12b_00065_out.fits	26	0	56319.548976	2456319.548976	2456319.548398	2456319.545546	NaN	-1	-53.949383	-20.03	100	0	0	25	40	60	0.405647	0.720313	0.394745	0.310004	0.06567	0.000884	0.001847	0.001129	0.000982	0.00066	458.818116	389.955679	349.711464	315.588626	99.461914	3072319.847777	4076.911492	2399.331688	2015.716647	2399.831688	2080.783353	6.509098	29.672322	1246277.179169	2154.797259	578.37329	5809	1895.358087	1261.44294	18.844433	18.866055	18.822811	26.981747	0.999985	1875.378079	1901.103503	1875.878079	2195.396497	6.513394	29.660049	1286412.499434	2166.60722	593.745137	5706	1923.077982	1267.414119	18.835035	18.678795	18.991274	66.536394	0.99941	1813.876341	1793.200886	1814.376341	2303.299114	6.513898	29.648516	869536.790854	2062.892455	421.51339	4358	1710.286368	1267.999089	18.733924	18.625205	18.842642	62.866681	0.999605	2430.437685	2345.847055	2430.937685	1750.652945	6.508844	29.707606	727045.015541	2025.953472	358.865604	3911	1631.446538	1261.260685	18.504766	18.483752	18.525781	48.948535	0.999727	3002.55999	2154.099552	3003.05999	1942.400448	6.504153	29.687049	189325.541947	1888.652356	100.243722	1982	1365.008665	1268.512466	18.44667	18.400448	18.492891	51.690956	0.999531
27	WASP-12b_00066_out.fits	27	0	56319.550356	2456319.550356	2456319.549777	2456319.546925	NaN	-1	-54.447232	-20.01	100	0	0	25	40	60	0.404457	0.72063	0.395856	0.309879	0.064983	0.000882	0.001849	0.001132	0.000983	0.000661	458.421581	389.759753	349.598834	315.246559	98.289217	3068659.641239	4075.682885	2399.335106	2016.382896	2399.835106	2080.117104	6.509098	29.672333	1241142.119985	2147.742094	577.88229	5808	1898.54865	1266.280632	18.92457	18.901592	18.947549	309.977276	0.999806	1875.355505	1901.607372	1875.855505	2194.892628	6.513393	29.660045	1285208.330719	2161.953342	594.466266	6149	1925.80489	1271.088471	18.904489	18.73175	19.077228	289.356917	0.999452	1813.84224	1793.731881	1814.34224	2302.768119	6.513897	29.648514	870252.071168	2064.292862	421.573938	4464	1716.171254	1272.617701	18.862384	18.642755	19.082014	294.010818	0.998788	2430.454416	2346.344524	2430.954416	1750.155476	6.508843	29.707598	725954.976986	2025.276348	358.447368	3959	1636.591743	1266.58411	18.574484	18.512029	18.636939	289.064638	0.999927	3002.536538	2154.793883	3003.036538	1941.706117	6.504153	29.687061	187244.262366	1890.528871	99.043323	2064	1368.850153	1273.414749	18.144497	18.18154	18.107455	21.412646	0.999969
28	WASP-12b_00067_out.fits	28	0	56319.551735	2456319.551735	2456319.551156	2456319.548304	NaN	-1	-54.94507	-19.96	100	0	0	25	40	60	0.405622	0.72176	0.393976	0.309808	0.065694	0.000895	0.001878	0.001145	0.000997	0.000673	453.452406	384.359566	344.158129	310.696903	97.626701	3050265.802533	4109.424992	2402.550614	2014.683755	2403.050614	2081.816245	6.509097	29.672331	1237254.591601	2160.176902	572.756143	5312	1914.682629	1284.395012	19.483573	19.502175	19.464971	42.813634	0.999373	1878.424894	1899.952797	1878.924894	2196.547203	6.513394	29.660046	1278668.410869	2176.791773	587.409612	5392	1943.276161	1290.561301	19.542528	19.45887	19.626186	51.519602	0.99856	1817.009935	1792.058675	1817.509935	2304.441325	6.513897	29.648514	862089.459598	2079.589347	414.54793	4120	1727.686613	1290.521572	19.445806	19.417701	19.473912	47.714724	0.999067	2433.607654	2344.729355	2434.107654	1751.770645	6.508843	29.707602	721476.526944	2042.500301	353.23203	3666	1651.115972	1284.139101	19.339612	19.34086	19.338364	44.911817	0.998243	3005.592611	2152.863681	3006.092611	1943.636319	6.504154	29.687032	188031.405122	1911.13893	98.387094	1969	1386.765155	1290.977379	19.233829	19.299061	19.168597	40.798607	0.997845
29	WASP-12b_00068_out.fits	29	0	56319.553114	2456319.553114	2456319.552535	2456319.549683	NaN	-1	-55.442907	-19.94	100	0	0	25	40	60	0.405854	0.721077	0.396212	0.310149	0.064426	0.000896	0.001876	0.00115	0.000997	0.000673	453.142416	384.375614	344.585615	311.10416	95.800257	3077779.738508	4147.081294	2399.178241	2016.795158	2399.678241	2079.704842	6.509097	29.672323	1249129.581976	2183.105611	572.180098	6543	1948.091094	1312.401739	18.110023	18.001793	18.218253	288.940515	0.999771	1875.154409	1902.064197	1875.654409	2194.435803	6.513394	29.660038	1289492.500273	2194.682907	587.552988	6641	1972.670558	1318.105837	18.081522	17.950981	18.212063	276.337278	0.999781	1813.670752	1794.22815	1814.170752	2302.27185	6.513897	29.648511	873401.83991	2101.936799	415.522408	4881	1762.964358	1318.258737	18.084152	18.02231	18.145994	292.568073	0.999906	2430.349873	2346.828275	2430.849873	1749.671725	6.508842	29.707597	728597.119809	2058.680302	353.914651	4574	1683.959776	1312.983646	17.678323	17.479717	17.876928	282.507583	0.999385	3002.310578	2155.115638	3002.810578	1941.384362	6.504153	29.687041	186288.278517	1930.115877	96.516629	2230	1413.930173	1318.982019	17.019991	16.743011	17.296972	276.983875	0.998876
30	WASP-12b_00069_out.fits	30	0	56319.554493	2456319.554493	2456319.553914	2456319.551062	NaN	-1	-55.940732	-19.94	100	0	0	25	40	60	0.405933	0.721001	0.396897	0.309005	0.064814	0.000901	0.001889	0.001159	0.001003	0.000677	450.767093	381.596168	342.460776	308.124654	95.679893	3073382.639048	4171.082782	2401.967851	2014.606421	2402.467851	2081.893579	6.509098	29.672334	1247587.576419	2189.360044	569.84121	6355	1971.10975	1334.260553	18.466021	18.428331	18.503711	303.935281	0.999883	1877.961862	1899.75334	1878.461862	2196.74666	6.513394	29.660037	1287571.054218	2207.984276	583.143217	6294	1994.118454	1339.532255	18.452565	18.354426	18.550704	86.240422	0.999885	1816.474154	1791.905135	1816.974154	2304.594865	6.513897	29.648509	873233.183321	2112.938536	413.279027	4735	1785.786115	1340.031555	18.371177	18.371329	18.371026	315.432984	0.999999	2433.080111	2344.563546	2433.580111	1751.936454	6.508843	29.707599	725506.367876	2071.893025	350.16594	4318	1705.675	1335.51869	18.121532	18.057622	18.185442	284.747963	0.999934	3005.103545	2152.681343	3005.603545	1943.818657	6.504153	29.687025	187072.033634	1940.486291	96.404718	2150	1437.579082	1342.134167	17.594609	17.381886	17.807332	63.514101	0.998388
31	WASP-12b_00070_out.fits	31	0	56319.555872	2456319.555872	2456319.555293	2456319.552441	NaN	-1	-56.438586	-19.97	100	0	0	25	40	60	0.406499	0.722119	0.396307	0.309527	0.064384	0.000909	0.001907	0.001166	0.001013	0.000684	447.156632	378.59144	339.932093	305.45556	94.093962	3069321.847541	4199.907098	2400.781978	2015.907769	2401.281978	2080.592231	6.509098	29.672335	1247677.608639	2206.976214	565.33351	5348	1987.869211	1352.918774	19.463351	19.405588	19.521114	52.125193	0.999419	1876.7558	1901.110517	1877.2558	2195.389483	6.513394	29.660044	1287028.10581	2220.087802	579.719462	5566	2015.284259	1359.640802	19.368453	19.143606	19.593301	65.684745	0.998766	1815.242534	1793.256154	1815.742534	2303.243846	6.513898	29.648516	871150.261037	2122.408548	410.453615	4266	1802.92112	1359.587653	19.327214	19.16378	19.490649	63.645485	0.999221	2431.844529	2345.876915	2432.344529	1750.623085	6.508844	29.707601	725481.711165	2090.38219	347.056971	3796	1723.780376	1354.953883	19.081757	19.011121	19.152392	52.007969	0.999066	3003.817452	2154.1156	3004.317452	1942.3844	6.504154	29.687039	185661.769528	1958.600019	94.793101	2025	1456.514489	1362.126197	18.424424	18.323797	18.525052	71.951106	0.999817
32	WASP-12b_00071_out.fits	32	0	56319.557251	2456319.557251	2456319.556672	2456319.55382	NaN	-1	-56.936414	-19.97	100	0	0	25	40	60	0.404475	0.720552	0.397418	0.309789	0.064165	0.000927	0.001944	0.001192	0.001037	0.000702	436.488916	370.693218	333.305292	298.599567	91.39092	3049312.363459	4264.448044	2399.098747	2016.050149	2399.598747	2080.449851	6.509098	29.672333	1233371.586932	2238.130622	551.072209	5494	2032.814627	1406.419712	20.112307	19.921898	20.302716	53.856521	0.996128	1875.013929	1901.31499	1875.513929	2195.18501	6.513394	29.660049	1277024.924262	2246.241926	568.5162	5619	2062.100866	1411.553273	20.043334	19.783191	20.303477	55.931873	0.995143	1813.572813	1793.431888	1814.072813	2303.068112	6.513897	29.648517	867208.212038	2151.360746	403.097534	4209	1853.713629	1411.034603	20.092422	19.810939	20.373905	57.156741	0.995371	2430.193785	2346.083267	2430.693785	1750.416733	6.508843	29.707608	721217.941445	2126.646592	339.133895	3920	1772.07063	1405.598099	19.6885	19.493731	19.88327	53.906895	0.995818	3002.538296	2154.290058	3003.038296	1942.209942	6.504151	29.68704	183861.285714	1997.23197	92.058053	2119	1507.044297	1413.428571	19.068637	18.836533	19.300741	51.889611	0.989557
33	WASP-12b_00072_out.fits	33	0	56319.55863	2456319.55863	2456319.558052	2456319.555199	NaN	-1	-57.434256	-19.97	100	0	0	25	40	60	0.406162	0.720502	0.395413	0.30977	0.065363	0.000929	0.001945	0.001191	0.001037	0.000702	437.434735	370.412857	332.119374	298.837809	93.043954	3066635.031442	4290.883916	2401.647287	2017.108893	2402.147287	2079.391107	6.509097	29.67233	1245549.611763	2251.740224	553.149781	6168	2061.496179	1426.982877	19.315894	19.550308	19.081479	30.904649	0.997361	1877.584555	1902.265299	1878.084555	2194.234701	6.513394	29.660035	1284227.593888	2262.829049	567.531867	6037	2087.104326	1433.553387	19.355936	19.513387	19.198486	35.485686	0.99751	1816.113842	1794.441189	1816.613842	2302.058811	6.513897	29.64851	868980.239054	2168.515928	400.725781	4756	1875.741212	1433.061519	19.257035	19.45689	19.057179	33.292689	0.997272	2432.785357	2347.245118	2433.285357	1749.254882	6.508843	29.707614	725281.141738	2135.722725	339.595179	4248	1796.538149	1427.626072	18.982268	19.266978	18.697557	28.495657	0.996969	3004.66166	2155.47727	3005.16166	1941.02273	6.504154	29.687048	188146.056761	2006.867358	93.751117	2244	1530.527013	1434.631979	18.839834	18.889224	18.790445	43.389963	0.991288
34	WASP-12b_00073_out.fits	34	0	56319.560009	2456319.560009	2456319.559431	2456319.556578	NaN	-1	-57.932105	-19.97	100	0	0	25	40	60	0.40524	0.72308	0.393344	0.310409	0.065161	0.000938	0.001977	0.001202	0.00105	0.000713	431.820579	365.65708	327.253004	295.68222	91.415673	3042975.590814	4312.970274	2401.669434	2017.105734	2402.169434	2079.394266	6.509097	29.672336	1233136.902752	2258.335325	546.037999	5215	2080.142857	1450.991376	20.163519	20.282485	20.044554	37.904387	0.997683	1877.537086	1902.26649	1878.037086	2194.23351	6.513394	29.66004	1276966.452469	2275.198106	561.255061	5415	2108.084521	1457.897937	20.194801	20.304181	20.085421	38.875456	0.997393	1816.029878	1794.389255	1816.529878	2302.110745	6.513897	29.64851	859039.105002	2178.768261	394.277409	4112	1897.490046	1458.981059	20.09161	20.126552	20.056667	42.866297	0.997815	2432.704881	2347.156828	2433.204881	1749.343172	6.508843	29.70761	720817.588138	2143.164302	336.333331	3754	1819.446483	1452.057295	20.082623	20.337004	19.828242	32.275192	0.996526	3004.854144	2155.287284	3005.354144	1941.212716	6.504152	29.687039	186152.445205	2021.138738	92.102755	2111	1553.519123	1458.591818	19.617416	19.603102	19.63173	45.457027	0.991632
35	WASP-12b_00074_out.fits	35	0	56319.561389	2456319.561389	2456319.56081	2456319.557957	NaN	-1	-58.429959	-19.99	100	0	0	25	40	60	0.405279	0.714836	0.395343	0.311558	0.066403	0.000971	0.002023	0.001248	0.001088	0.000742	417.501473	353.42172	316.789786	286.436704	89.478798	2973313.590749	4362.123662	2398.58994	2014.651559	2399.08994	2081.848441	6.509098	29.672336	1205022.089898	2281.482813	528.174958	4305	2109.186035	1495.005561	22.810043	22.845378	22.774708	320.238194	0.99971	1874.670548	1899.870663	1875.170548	2196.629337	6.513392	29.660044	1239437.181207	2294.991468	540.061782	4374	2133.827217	1502.105922	22.7416	22.733293	22.749908	312.66363	0.99992	1813.228456	1791.994076	1813.728456	2304.505924	6.513896	29.648512	842429.554217	2203.814087	382.25981	3452	1928.670224	1500.606426	22.742982	22.758085	22.72788	317.936885	0.999832	2429.658432	2344.737355	2430.158432	1751.762645	6.508843	29.707618	706304.298892	2165.268153	326.197149	3232	1852.929771	1493.48738	22.524638	22.519018	22.530259	313.654093	0.999887	3001.836927	2152.713614	3002.336927	1943.786386	6.504153	29.687028	185142.556433	2053.278916	90.169219	1991	1594.885831	1500.521633	22.582575	22.665571	22.499579	17.881815	0.999918
36	WASP-12b_00075_out.fits	36	0	56319.562768	2456319.562768	2456319.562189	2456319.559336	NaN	-1	-58.927817	-20.03	100	0	0	25	40	60	0.404152	0.715485	0.397396	0.310505	0.065652	0.000938	0.001959	0.001213	0.001053	0.000712	430.648957	365.286333	327.547819	294.75499	92.155982	3086878.729856	4381.868388	2398.119934	2016.253464	2398.619934	2080.246536	6.509098	29.672337	1247567.816211	2292.614351	544.168196	5768	2139.653082	1504.111658	19.315839	19.194919	19.436759	57.300871	0.999096	1874.152796	1901.515196	1874.652796	2194.984804	6.513393	29.660051	1287458.194424	2304.913499	558.571155	5747	2167.379082	1510.512656	19.358279	19.128915	19.587644	64.235015	0.998549	1812.631845	1793.649459	1813.131845	2302.850541	6.513897	29.648521	877856.279519	2220.138669	395.406058	4503	1955.162506	1507.961141	19.469144	19.408081	19.530207	50.678619	0.998985	2429.186356	2346.312784	2429.686356	1750.187216	6.508844	29.707613	731390.432836	2182.964256	335.044621	4072	1875.473014	1503.074627	19.199688	19.160795	19.238582	50.338716	0.999522	3001.435381	2154.497831	3001.935381	1942.002169	6.504152	29.687045	190173.823077	2047.875894	92.863939	2241	1607.196109	1509.820879	19.145952	19.302003	18.989901	38.209779	0.995181
37	WASP-12b_00076_out.fits	37	0	56319.564147	2456319.564147	2456319.563568	2456319.560715	NaN	-1	-59.425671	-20.06	100	0	0	25	40	60	0.403754	0.719169	0.395212	0.31054	0.065482	0.000939	0.001973	0.001211	0.001056	0.000716	429.965655	364.54895	326.378472	294.192138	91.434393	3093410.906245	4400.987681	2401.38101	2015.077426	2401.88101	2081.422574	6.509098	29.672334	1248978.566962	2297.959332	543.516393	5946	2153.45209	1516.867703	19.028812	19.075588	18.982036	333.765232	0.999935	1877.308562	1900.24983	1877.808562	2196.25017	6.513394	29.66004	1294046.49418	2313.002373	559.466133	6331	2181.708609	1522.489814	19.00114	18.950556	19.051723	80.791977	0.999969	1815.894146	1792.37345	1816.394146	2304.12655	6.513898	29.648509	876248.551199	2226.419362	393.56851	4634	1969.453897	1523.071548	19.051235	19.085071	19.017398	1.151864	0.999987	2432.585992	2345.091753	2433.085992	1751.408247	6.508842	29.707606	733002.180587	2191.651947	334.45191	4279	1888.835372	1515.235892	18.847845	18.839249	18.85644	283.022576	0.999999	3004.468757	2153.401138	3004.968757	1943.098862	6.504153	29.687051	190113.68028	2063.596657	92.127345	2331	1621.481897	1524.534584	18.63703	18.468447	18.805613	81.156519	0.999639
